,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Wakefield,40.894705176609996,-73.84720052054901,Lollipops Gelato,40.894123150205274,-73.84589162362325,Dessert Shop
1,Wakefield,40.894705176609996,-73.84720052054901,Ripe Kitchen & Bar,40.898151685683544,-73.83887499584462,Caribbean Restaurant
2,Wakefield,40.894705176609996,-73.84720052054901,Ali's Roti Shop,40.89403569556059,-73.8569349369388,Caribbean Restaurant
3,Wakefield,40.894705176609996,-73.84720052054901,Jackie's West Indian Bakery,40.88928305984094,-73.84330953453158,Caribbean Restaurant
4,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.896649,-73.8448461,Pharmacy
5,Wakefield,40.894705176609996,-73.84720052054901,Jimbo's,40.89174013088267,-73.85822584571335,Burger Joint
6,Wakefield,40.894705176609996,-73.84720052054901,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop
7,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.8890623,-73.8429927,Pharmacy
8,Wakefield,40.894705176609996,-73.84720052054901,Cooler Runnings Jamaican Restaurant Inc,40.89827622104366,-73.85038105139019,Caribbean Restaurant
9,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop
10,Wakefield,40.894705176609996,-73.84720052054901,SUBWAY,40.89065631618457,-73.84919159087512,Sandwich Place
11,Wakefield,40.894705176609996,-73.84720052054901,Walgreens,40.89875681347848,-73.85444551706314,Pharmacy
12,Wakefield,40.894705176609996,-73.84720052054901,Paula's Soul Cafe,40.89332773606171,-73.85514184638271,Southern / Soul Food Restaurant
13,Wakefield,40.894705176609996,-73.84720052054901,T-Mobile,40.893263930471456,-73.85722409127993,Mobile Phone Shop
14,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.89838958635662,-73.85464265921001,Donut Shop
15,Wakefield,40.894705176609996,-73.84720052054901,Popeyes Louisiana Kitchen,40.898292,-73.854719,Fried Chicken Joint
16,Wakefield,40.894705176609996,-73.84720052054901,E&L Bakery,40.89368628873347,-73.85723405629689,Bakery
17,Wakefield,40.894705176609996,-73.84720052054901,McDonald's,40.90264544569362,-73.84948544204235,Fast Food Restaurant
18,Wakefield,40.894705176609996,-73.84720052054901,Golden Krust Caribbean Bakery and Grill,40.89286268849937,-73.85759437940986,Caribbean Restaurant
19,Wakefield,40.894705176609996,-73.84720052054901,Foodtown,40.896418935039556,-73.85564224112738,Supermarket
20,Wakefield,40.894705176609996,-73.84720052054901,Domino's Pizza,40.89844256649264,-73.85485053062439,Pizza Place
21,Wakefield,40.894705176609996,-73.84720052054901,Chase Bank,40.893297,-73.856222,Bank
22,Wakefield,40.894705176609996,-73.84720052054901,Fine Fare,40.88924476474482,-73.84357937403945,Supermarket
23,Wakefield,40.894705176609996,-73.84720052054901,Shell,40.89190142,-73.8532626,Gas Station
24,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.89851188277123,-73.8553595778686,Pharmacy
25,Wakefield,40.894705176609996,-73.84720052054901,Pitman Deli,40.89414920073695,-73.84574821662589,Food
26,Wakefield,40.894705176609996,-73.84720052054901,McDonald's,40.8913759474037,-73.85163239095422,Fast Food Restaurant
27,Wakefield,40.894705176609996,-73.84720052054901,McDonald's,40.892779,-73.857473,Fast Food Restaurant
28,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.89306385538046,-73.85697719386576,Donut Shop
29,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.892241,-73.8582369,Pharmacy
30,Wakefield,40.894705176609996,-73.84720052054901,Popeyes Louisiana Kitchen,40.889322016018355,-73.84332313766208,Fried Chicken Joint
31,Wakefield,40.894705176609996,-73.84720052054901,Deals,40.894326599946716,-73.8570135303672,Discount Store
32,Wakefield,40.894705176609996,-73.84720052054901,Hong Kong China King,40.89164018732252,-73.84089838786122,Chinese Restaurant
33,Wakefield,40.894705176609996,-73.84720052054901,Barnes Ave Grocery,40.89089999158034,-73.85341272016932,Grocery Store
34,Wakefield,40.894705176609996,-73.84720052054901,Chinese King,40.889401,-73.842976,Chinese Restaurant
35,Wakefield,40.894705176609996,-73.84720052054901,Jane's Distinctive Catering,40.890516,-73.840977,Food
36,Wakefield,40.894705176609996,-73.84720052054901,Bx16 Bus Stop,40.89848950706917,-73.85418158765214,Bus Station
37,Wakefield,40.894705176609996,-73.84720052054901,One Stop Deli-Grocery,40.897468412017076,-73.85510064277015,Deli / Bodega
38,Wakefield,40.894705176609996,-73.84720052054901,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket
39,Wakefield,40.894705176609996,-73.84720052054901,El Mangu Tipico Restaurant,40.89289063331684,-73.85582475342396,Spanish Restaurant
40,Wakefield,40.894705176609996,-73.84720052054901,MTA MaBSTOA Bus Bx16 / Bx39 / BxM11 & Bee-line 25 / 26 At 233rd St & White Plains Road,40.89855607424769,-73.85464610386165,Bus Station
41,Wakefield,40.894705176609996,-73.84720052054901,world of spice,40.898460018482346,-73.85527917706027,Food & Drink Shop
42,Wakefield,40.894705176609996,-73.84720052054901,Inn At the Border,40.898247785493794,-73.83864124385997,Other Nightlife
43,Wakefield,40.894705176609996,-73.84720052054901,Double Dragon,40.89263134168046,-73.85750741626072,Chinese Restaurant
44,Wakefield,40.894705176609996,-73.84720052054901,Seton Falls Park,40.8884138255166,-73.84018621289728,Park
45,Wakefield,40.894705176609996,-73.84720052054901,Lovette's,40.90235094444835,-73.85160158744397,Restaurant
46,Co-op City,40.87429419303012,-73.829939108124,Dumplin Shop,40.876042191838856,-73.83595004760689,Dumpling Restaurant
47,Co-op City,40.87429419303012,-73.829939108124,Country Thyme Cuisine,40.87688005361567,-73.83773352710116,Caribbean Restaurant
48,Co-op City,40.87429419303012,-73.829939108124,Red Lobster,40.869059,-73.826987,Seafood Restaurant
49,Co-op City,40.87429419303012,-73.829939108124,Panera Bread,40.867866294858295,-73.82784470915794,Bakery
50,Co-op City,40.87429419303012,-73.829939108124,Stop & Shop,40.868718192845556,-73.82542133331299,Supermarket
51,Co-op City,40.87429419303012,-73.829939108124,The Cookie Factory,40.87646144059442,-73.8393530654225,Bakery
52,Co-op City,40.87429419303012,-73.829939108124,Sangria Cafe,40.869620114462194,-73.82807151742419,Spanish Restaurant
53,Co-op City,40.87429419303012,-73.829939108124,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store
54,Co-op City,40.87429419303012,-73.829939108124,Chipotle Mexican Grill,40.868854,-73.82627,Mexican Restaurant
55,Co-op City,40.87429419303012,-73.829939108124,Bay Plaza Shopping Center,40.867410043679406,-73.82665440072603,Shopping Mall
56,Co-op City,40.87429419303012,-73.829939108124,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place
57,Co-op City,40.87429419303012,-73.829939108124,Dallas BBQ,40.86795564512483,-73.82530024455193,BBQ Joint
58,Co-op City,40.87429419303012,-73.829939108124,DSW,40.86780417901166,-73.82672677193412,Shoe Store
59,Co-op City,40.87429419303012,-73.829939108124,Rite Aid,40.881139,-73.823758,Pharmacy
60,Co-op City,40.87429419303012,-73.829939108124,Five Below,40.86805566898652,-73.82512538723996,Discount Store
61,Co-op City,40.87429419303012,-73.829939108124,Carter's,40.86687532605529,-73.82704925700622,Kids Store
62,Co-op City,40.87429419303012,-73.829939108124,Bartow Mall,40.86962910502878,-73.82806667576247,Shopping Mall
63,Co-op City,40.87429419303012,-73.829939108124,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy
64,Co-op City,40.87429419303012,-73.829939108124,GameStop,40.86786409498371,-73.82540995478442,Video Game Store
65,Co-op City,40.87429419303012,-73.829939108124,T-Mobile,40.86852738129755,-73.82726092638222,Mobile Phone Shop
66,Co-op City,40.87429419303012,-73.829939108124,Pier 1 Imports,40.866860229788,-73.8275778293609,Furniture / Home Store
67,Co-op City,40.87429419303012,-73.829939108124,Bagels on Bartow,40.86947314383014,-73.8294469481041,Bagel Shop
68,Co-op City,40.87429419303012,-73.829939108124,Marshalls,40.868493455256,-73.8298282027244,Department Store
69,Co-op City,40.87429419303012,-73.829939108124,DSW Designer Shoe Warehouse,40.8678278,-73.8270136,Shoe Store
70,Co-op City,40.87429419303012,-73.829939108124,Baskin Robbins,40.87004451117903,-73.8295779479274,Ice Cream Shop
71,Co-op City,40.87429419303012,-73.829939108124,The Children's Place,40.866972141895964,-73.82587946178818,Kids Store
72,Co-op City,40.87429419303012,-73.829939108124,Starbucks,40.86561735082342,-73.82726323730006,Coffee Shop
73,Co-op City,40.87429419303012,-73.829939108124,AMC Bay Plaza Cinema 13,40.866993771217054,-73.82508460459398,Movie Theater
74,Co-op City,40.87429419303012,-73.829939108124,Dunkin',40.86780008007166,-73.8333645677676,Breakfast Spot
75,Co-op City,40.87429419303012,-73.829939108124,Stop and Shop,40.8805949430529,-73.82563591003418,Supermarket
76,Co-op City,40.87429419303012,-73.829939108124,7 eleven,40.869303075288535,-73.83180499076843,Convenience Store
77,Co-op City,40.87429419303012,-73.829939108124,PEARTREE PLAZA MALL,40.88079962648702,-73.82368505269557,Shopping Mall
78,Co-op City,40.87429419303012,-73.829939108124,Mattress Firm,40.87223414329722,-73.8286072661231,Mattress Store
79,Co-op City,40.87429419303012,-73.829939108124,Popeyes Louisiana Kitchen,40.86860057501349,-73.8312082077379,Fried Chicken Joint
80,Co-op City,40.87429419303012,-73.829939108124,Arby's,40.8704113,-73.828606,Fast Food Restaurant
81,Co-op City,40.87429419303012,-73.829939108124,Saks OFF 5TH,40.86566801,-73.8296628,Department Store
82,Co-op City,40.87429419303012,-73.829939108124,The Garage,40.88216467197872,-73.82759319234759,Nightclub
83,Co-op City,40.87429419303012,-73.829939108124,Claire's,40.8668555145782,-73.82810756416545,Accessories Store
84,Co-op City,40.87429419303012,-73.829939108124,Torrid,40.867559,-73.825149,Clothing Store
85,Co-op City,40.87429419303012,-73.829939108124,Pizza Hut,40.86868776810615,-73.83384615182877,Pizza Place
86,Co-op City,40.87429419303012,-73.829939108124,Chase Bank,40.867348,-73.827217,Bank
87,Co-op City,40.87429419303012,-73.829939108124,AT&T,40.86826790527491,-73.82484197616577,Mobile Phone Shop
88,Co-op City,40.87429419303012,-73.829939108124,Staples,40.8675818,-73.8289133,Paper / Office Supplies Store
89,Co-op City,40.87429419303012,-73.829939108124,SUBWAY,40.86862220285062,-73.83405221251073,Sandwich Place
90,Co-op City,40.87429419303012,-73.829939108124,Food Universe Marketplace,40.87673987981054,-73.82898048976519,Grocery Store
91,Co-op City,40.87429419303012,-73.829939108124,Dunkin',40.8697065,-73.8295177,Coffee Shop
92,Co-op City,40.87429419303012,-73.829939108124,McDonald's,40.86870592437685,-73.83058532145697,Fast Food Restaurant
93,Co-op City,40.87429419303012,-73.829939108124,Payless ShoeSource,40.86673366472522,-73.82618915642101,Shoe Store
94,Co-op City,40.87429419303012,-73.829939108124,dressbarn,40.866455710773515,-73.82601883706258,Women's Store
95,Co-op City,40.87429419303012,-73.829939108124,Moe's Southwest Grill,40.86631,-73.83032,Mexican Restaurant
96,Co-op City,40.87429419303012,-73.829939108124,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant
97,Co-op City,40.87429419303012,-73.829939108124,Mattress Firm,40.86881401929237,-73.83367127976226,Mattress Store
98,Co-op City,40.87429419303012,-73.829939108124,Party City,40.866721011414036,-73.82841083168671,Miscellaneous Shop
99,Co-op City,40.87429419303012,-73.829939108124,Men's Wearhouse,40.86918,-73.83094,Men's Store
100,Co-op City,40.87429419303012,-73.829939108124,Verizon,40.866683850467645,-73.82628383583449,Mobile Phone Shop
101,Co-op City,40.87429419303012,-73.829939108124,Bob's Discount Furniture,40.86688815749752,-73.8274410367012,Furniture / Home Store
102,Co-op City,40.87429419303012,-73.829939108124,Verizon,40.8664826,-73.8259775,Mobile Phone Shop
103,Co-op City,40.87429419303012,-73.829939108124,Haffen Park,40.87359183437905,-73.8385091455745,Park
104,Co-op City,40.87429419303012,-73.829939108124,Applebee's Grill + Bar,40.86618631,-73.82647786,American Restaurant
105,Co-op City,40.87429419303012,-73.829939108124,Golden Krust Caribbean Bakery and Grill,40.880751611799155,-73.82378110077026,Caribbean Restaurant
106,Co-op City,40.87429419303012,-73.829939108124,P.C. Richard & Son,40.86811787434579,-73.83059312471943,Electronics Store
107,Co-op City,40.87429419303012,-73.829939108124,Guang Hui Chinese Restaurant,40.87660292677318,-73.82971005218339,Chinese Restaurant
108,Co-op City,40.87429419303012,-73.829939108124,Kennedy Fried Chicken & Pizza,40.876655329812294,-73.8297674887889,Fried Chicken Joint
109,Co-op City,40.87429419303012,-73.829939108124,Section 4 Basketball Courts (Co Op City),40.87234472163489,-73.82658004760742,Basketball Court
110,Co-op City,40.87429419303012,-73.829939108124,The Park,40.87764512391663,-73.83083580661068,Park
111,Co-op City,40.87429419303012,-73.829939108124,Modell's Sporting Goods,40.867080780477885,-73.82567456237783,Sporting Goods Shop
112,Co-op City,40.87429419303012,-73.829939108124,Throughway,40.870532092366304,-73.833541037214,Moving Target
113,Co-op City,40.87429419303012,-73.829939108124,Ramada Bronx,40.879865,-73.831504,Hotel
114,Co-op City,40.87429419303012,-73.829939108124,Chinese Buffet (All You Can Eat),40.86950540985495,-73.82786632828586,Chinese Restaurant
115,Co-op City,40.87429419303012,-73.829939108124,24 Hour Fitness,40.86781839234004,-73.82498414619204,Gym / Fitness Center
116,Co-op City,40.87429419303012,-73.829939108124,Kmart,40.86646442,-73.8294637,Department Store
117,Co-op City,40.87429419303012,-73.829939108124,Damatrixstudios,40.87117330237115,-73.83684592174664,Music Venue
118,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx26 / Bx28 / Bx29 / Q50 / BxM7 at Bay Plaza Road / Bartow Road (Section 4),40.86904272252929,-73.82359206676483,Bus Station
119,Co-op City,40.87429419303012,-73.829939108124,Baychester Deli Grocery,40.87919850620215,-73.83759042228617,Deli / Bodega
120,Co-op City,40.87429419303012,-73.829939108124,City Pizza,40.88045918137706,-73.82397205125304,Pizza Place
121,Co-op City,40.87429419303012,-73.829939108124,New Beginnings Hair Salon,40.87910991706272,-73.83780270541739,Cosmetics Shop
122,Co-op City,40.87429419303012,-73.829939108124,Thru-way Pizza & Grill,40.88206350803375,-73.83004546165466,Pizza Place
123,Co-op City,40.87429419303012,-73.829939108124,Hungry Howie's,40.880556457550355,-73.8237710171732,Pizza Place
124,Co-op City,40.87429419303012,-73.829939108124,China Inn Buffet,40.880742,-73.823841,Buffet
125,Co-op City,40.87429419303012,-73.829939108124,Romantic Depot,40.88239912410163,-73.82969282119849,Business Service
126,Co-op City,40.87429419303012,-73.829939108124,Pelham Bay Plaza,40.867237416357796,-73.8241960604158,Department Store
127,Co-op City,40.87429419303012,-73.829939108124,T&T Gourmet Deli,40.879866579391845,-73.83812654600086,Deli / Bodega
128,Co-op City,40.87429419303012,-73.829939108124,Royal Tropical Bakery,40.879943620041466,-73.83813008043859,Bakery
129,Co-op City,40.87429419303012,-73.829939108124,Raymour & Flanigan Furniture and Mattress Store,40.8662169,-73.8256751,Furniture / Home Store
130,Co-op City,40.87429419303012,-73.829939108124,Chinese Buffet,40.88053257622219,-73.82376206745879,Chinese Restaurant
131,Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.88553926848355,-73.82915130799964,Caribbean Restaurant
132,Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.82761561924221,Diner
133,Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.88862762439113,-73.83126012557018,Pizza Place
134,Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358296,Seafood Restaurant
135,Eastchester,40.887555677350775,-73.82780644716412,Taco Bell,40.88302914904598,-73.82490116273638,Fast Food Restaurant
136,Eastchester,40.887555677350775,-73.82780644716412,Fairway Market,40.89176235395443,-73.82037622564654,Grocery Store
137,Eastchester,40.887555677350775,-73.82780644716412,HomeGoods,40.8908145,-73.8208492,Furniture / Home Store
138,Eastchester,40.887555677350775,-73.82780644716412,Gourmet Express,40.890508467185455,-73.81759071296698,Café
139,Eastchester,40.887555677350775,-73.82780644716412,Panera Bread,40.8914937,-73.8190083,Sandwich Place
140,Eastchester,40.887555677350775,-73.82780644716412,St. Paul's Church National Historic Site,40.89348196615198,-73.82532759000522,Historic Site
141,Eastchester,40.887555677350775,-73.82780644716412,Fairway Wines & Spirits,40.89161191917169,-73.8204496174189,Wine Shop
142,Eastchester,40.887555677350775,-73.82780644716412,Smashburger,40.890171687288685,-73.82058366950676,Burger Joint
143,Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,Deli / Bodega
144,Eastchester,40.887555677350775,-73.82780644716412,Kinetic Sports Club,40.89221928580828,-73.81810901930359,Gym
145,Eastchester,40.887555677350775,-73.82780644716412,Dave & Buster's,40.892236,-73.821055,Sports Bar
146,Eastchester,40.887555677350775,-73.82780644716412,Rite Aid,40.881139,-73.823758,Pharmacy
147,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.88538419291817,-73.8280987591753,Donut Shop
148,Eastchester,40.887555677350775,-73.82780644716412,Yumi Asian Bistro & Hibachi Steak House,40.89341523171208,-73.82032545549927,Asian Restaurant
149,Eastchester,40.887555677350775,-73.82780644716412,Chipotle Mexican Grill,40.893607,-73.821011,Mexican Restaurant
150,Eastchester,40.887555677350775,-73.82780644716412,Shopwell Plaza,40.88414438691145,-73.83200095565496,Shopping Mall
151,Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767668,Bowling Alley
152,Eastchester,40.887555677350775,-73.82780644716412,IHOP,40.89003347839588,-73.81958492731994,Breakfast Spot
153,Eastchester,40.887555677350775,-73.82780644716412,Dollar Tree,40.89356135604874,-73.82026271600698,Discount Store
154,Eastchester,40.887555677350775,-73.82780644716412,Wendy's,40.88959742209178,-73.81994292140007,Fast Food Restaurant
155,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.894053559836536,-73.82401608723755,Donut Shop
156,Eastchester,40.887555677350775,-73.82780644716412,GameStop,40.89339494777863,-73.81979831212374,Video Game Store
157,Eastchester,40.887555677350775,-73.82780644716412,Five Guys,40.89389489449381,-73.81987218748435,Burger Joint
158,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Bakery and Grill,40.88854318502737,-73.83127757319923,Caribbean Restaurant
159,Eastchester,40.887555677350775,-73.82780644716412,24 Hour Fitness,40.89229756193752,-73.82047365234841,Gym / Fitness Center
160,Eastchester,40.887555677350775,-73.82780644716412,Five Below,40.89283148990643,-73.81854775819387,Discount Store
161,Eastchester,40.887555677350775,-73.82780644716412,The Garage,40.88216467197872,-73.82759319234759,Nightclub
162,Eastchester,40.887555677350775,-73.82780644716412,GNC,40.89101784734083,-73.82074507058611,Supplement Shop
163,Eastchester,40.887555677350775,-73.82780644716412,Jimmy's Best Chinese Restaurant,40.8841792178673,-73.83268490851218,Asian Restaurant
164,Eastchester,40.887555677350775,-73.82780644716412,Pelham Manor Shopping Plaza,40.8922573067517,-73.81776143990406,Shopping Mall
165,Eastchester,40.887555677350775,-73.82780644716412,SUBWAY,40.88393200040707,-73.83199027260656,Sandwich Place
166,Eastchester,40.887555677350775,-73.82780644716412,PEARTREE PLAZA MALL,40.88079962648702,-73.82368505269557,Shopping Mall
167,Eastchester,40.887555677350775,-73.82780644716412,Columbus Diner,40.89446524525078,-73.82424218679706,Diner
168,Eastchester,40.887555677350775,-73.82780644716412,Stop and Shop,40.8805949430529,-73.82563591003418,Supermarket
169,Eastchester,40.887555677350775,-73.82780644716412,The Vitamin Shoppe,40.8930603,-73.8193219,Supplement Shop
170,Eastchester,40.887555677350775,-73.82780644716412,Lane Bryant,40.891329,-73.821005,Women's Store
171,Eastchester,40.887555677350775,-73.82780644716412,Wingstop,40.891268,-73.819114,Wings Joint
172,Eastchester,40.887555677350775,-73.82780644716412,Mingles,40.884145813963066,-73.83261297304038,Cocktail Bar
173,Eastchester,40.887555677350775,-73.82780644716412,Sally Beauty,40.89108,-73.820714,Health & Beauty Service
174,Eastchester,40.887555677350775,-73.82780644716412,Chase Bank,40.89247656015229,-73.81878152489662,Bank
175,Eastchester,40.887555677350775,-73.82780644716412,Marshalls,40.890873,-73.821115,Department Store
176,Eastchester,40.887555677350775,-73.82780644716412,Dress Barn,40.891231,-73.820894,Women's Store
177,Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant
178,Eastchester,40.887555677350775,-73.82780644716412,T-Mobile,40.892658,-73.818309,Mobile Phone Shop
179,Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888251933965,-73.83145707477787,Caribbean Restaurant
180,Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.887968729082246,-73.83141284372412,Diner
181,Eastchester,40.887555677350775,-73.82780644716412,CTown Supermarkets,40.88429701,-73.83370186,Grocery Store
182,Eastchester,40.887555677350775,-73.82780644716412,Pimento Caribbean Restaurant,40.88436878845637,-73.83211203676869,Caribbean Restaurant
183,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Bakery and Grill,40.880751611799155,-73.82378110077026,Caribbean Restaurant
184,Eastchester,40.887555677350775,-73.82780644716412,MTA Subway - Eastchester/Dyre Ave (5),40.88798538407525,-73.83138309969671,Metro Station
185,Eastchester,40.887555677350775,-73.82780644716412,Xing Lung Chinese Restaurant,40.8887854684858,-73.83122576835156,Chinese Restaurant
186,Eastchester,40.887555677350775,-73.82780644716412,Sunshine Supermarket,40.888868844071744,-73.83128840402118,Deli / Bodega
187,Eastchester,40.887555677350775,-73.82780644716412,BP,40.89405892,-73.82426564,Gas Station
188,Eastchester,40.887555677350775,-73.82780644716412,FedEx Ship Center,40.895506,-73.82764,Shipping Store
189,Eastchester,40.887555677350775,-73.82780644716412,Thru-way Pizza & Grill,40.88206350803375,-73.83004546165466,Pizza Place
190,Eastchester,40.887555677350775,-73.82780644716412,Modell's Sporting Goods,40.89257968049204,-73.81993080158198,Sporting Goods Shop
191,Eastchester,40.887555677350775,-73.82780644716412,Ramada Bronx,40.879865,-73.831504,Hotel
192,Eastchester,40.887555677350775,-73.82780644716412,Gormet Deli & Cafe,40.890461053103884,-73.81792370808928,Sandwich Place
193,Eastchester,40.887555677350775,-73.82780644716412,pelham gourmet deli,40.89067971583624,-73.81751013942011,Deli / Bodega
194,Eastchester,40.887555677350775,-73.82780644716412,de reimer deli and grocery,40.88149294728297,-73.83572357419423,Deli / Bodega
195,Eastchester,40.887555677350775,-73.82780644716412,MTA MaBSTOA Bus Bx23 / Bx28 / Bx30 / Bx38 / Q50 at Co-op City Blvd & Baychester Ave (Section 1),40.879418720645106,-73.83197665214539,Bus Station
196,Eastchester,40.887555677350775,-73.82780644716412,Knuckleheads,40.89093668840454,-73.81705284118652,Bar
197,Fieldston,40.89543742690383,-73.90564259591682,Wave Hill,40.900062189494726,-73.9124461576627,Garden
198,Fieldston,40.89543742690383,-73.90564259591682,Lloyd's Carrot Cake,40.894060199383176,-73.89652847601737,Bakery
199,Fieldston,40.89543742690383,-73.90564259591682,Yo-Burger,40.88733734314313,-73.9071843648891,Burger Joint
200,Fieldston,40.89543742690383,-73.90564259591682,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar
201,Fieldston,40.89543742690383,-73.90564259591682,Tin Marin,40.88707311362176,-73.90714828242368,Tapas Restaurant
202,Fieldston,40.89543742690383,-73.90564259591682,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza
203,Fieldston,40.89543742690383,-73.90564259591682,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant
204,Fieldston,40.89543742690383,-73.90564259591682,Salvatore's of Soho,40.887632762259415,-73.90717756259086,Pizza Place
205,Fieldston,40.89543742690383,-73.90564259591682,Skyview Wines and Spirits,40.903420126082416,-73.90577158410362,Wine Shop
206,Fieldston,40.89543742690383,-73.90564259591682,Jake’s Steakhouse,40.89163832603088,-73.89757290885106,Steakhouse
207,Fieldston,40.89543742690383,-73.90564259591682,Broadway Joe's Pizza,40.8898981274626,-73.8985080809925,Pizza Place
208,Fieldston,40.89543742690383,-73.90564259591682,Tortoise and Hare Statue,40.89393751979629,-73.89612436294556,Public Art
209,Fieldston,40.89543742690383,-73.90564259591682,Barcelona Bites Gastro Club,40.889419717020665,-73.89923731358874,Lounge
210,Fieldston,40.89543742690383,-73.90564259591682,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place
211,Fieldston,40.89543742690383,-73.90564259591682,Chase Bank,40.888089,-73.907921,Bank
212,Fieldston,40.89543742690383,-73.90564259591682,Burrito Shop,40.88970321678889,-73.89850865735627,Mexican Restaurant
213,Fieldston,40.89543742690383,-73.90564259591682,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop
214,Fieldston,40.89543742690383,-73.90564259591682,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar
215,Fieldston,40.89543742690383,-73.90564259591682,Starbucks,40.890105,-73.900758,Coffee Shop
216,Fieldston,40.89543742690383,-73.90564259591682,Dunkin',40.89016170726231,-73.89839903612506,Donut Shop
217,Fieldston,40.89543742690383,-73.90564259591682,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place
218,Fieldston,40.89543742690383,-73.90564259591682,Planet Wings,40.88984492265679,-73.89849481350521,Wings Joint
219,Fieldston,40.89543742690383,-73.90564259591682,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner
220,Fieldston,40.89543742690383,-73.90564259591682,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place
221,Fieldston,40.89543742690383,-73.90564259591682,Santa Fe Grill & Bar,40.89147882667728,-73.89766062927612,Mexican Restaurant
222,Fieldston,40.89543742690383,-73.90564259591682,Burger King,40.89121949532642,-73.89788103173487,Fast Food Restaurant
223,Fieldston,40.89543742690383,-73.90564259591682,SUBWAY,40.89003454156872,-73.89838652121755,Sandwich Place
224,Fieldston,40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza
225,Fieldston,40.89543742690383,-73.90564259591682,Riverside Drive,40.896507486527454,-73.90826091791374,River
226,Fieldston,40.89543742690383,-73.90564259591682,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station
227,Fieldston,40.89543742690383,-73.90564259591682,Skyview Shopping Center,40.903429082829355,-73.90584354485044,Shopping Mall
228,Fieldston,40.89543742690383,-73.90564259591682,Glyndor Gallery,40.89771455092325,-73.91160910253997,Art Gallery
229,Fieldston,40.89543742690383,-73.90564259591682,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service
230,Fieldston,40.89543742690383,-73.90564259591682,Riverdale Park,40.896472396482785,-73.91399171283997,Playground
231,Fieldston,40.89543742690383,-73.90564259591682,"MTA MaBSTOA Bus at Riverdale Avenue & W. 254th St: (Bx7, Bx10, BxM1, BxM2, BxM18)",40.90185136423126,-73.90612240245532,Bus Station
232,Fieldston,40.89543742690383,-73.90564259591682,Tony and Val's,40.895995,-73.896964,Pizza Place
233,Fieldston,40.89543742690383,-73.90564259591682,Wave Hill House,40.900086,-73.912527,Historic Site
234,Fieldston,40.89543742690383,-73.90564259591682,Lounge 243,40.89102799117388,-73.89830347223476,Bar
235,Fieldston,40.89543742690383,-73.90564259591682,Riverdale Market,40.8916003924037,-73.89757612603246,Deli / Bodega
236,Fieldston,40.89543742690383,-73.90564259591682,Dogwood Junction,40.89062062881808,-73.89817407986116,Park
